CIS;CIS_Denomination;CIS_Forme_pharmaceutique;CIS_Voies_administration;CIS_Statut_AMM;CIS_Type_procedure_AMM;CIS_Etat_commercialisation;CIS_Date_AMM;CIS_StatutBdm;CIS_Numero_AMM_europeenne;CIS_Titulaires;CIS_Surveillance_renforcee;CIP_CIS;CIP_CIP7;CIP_Libelle_presentation;CIP_Statut_presentation;CIP_Etat_commercialisation;CIP_Date_declaration_commercialisation;CIP_CIP13;CIP_Agrement_collectivites;CIP_Taux_remboursement;CIP_Prix_medicament_euro;CIP_Prix_public_France_euro;CIP_Honoraires_dispensation_euro;CIP_Indications_remboursement;compo_dosage_texte
69261401;UVA URSI COMPLEXE N°9, solution buvable en gouttes;solution buvable en gouttes;sublinguale;Autorisation active;Procédure nationale;Commercialisée;09/10/2020;;;LEHNING;Non;69261401;3021091;1 flacon de 30 ml avec compte-gouttes;Présentation active;Déclaration de commercialisation;21/10/2021;3400930210918;non;;;;;;"BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES : 3 mL (3 DH) pour 30 ml de solution buvable en gouttes ; PULSATILLA POUR PRÉPARATIONS HOMÉOPATHIQUES : 6 mL (5 DH) pour 30 ml de solution buvable en gouttes ; UVA URSI POUR PRÉPARATIONS HOMÉOPATHIQUES : 6 mL (1 DH) pour 30 ml de solution buvable en gouttes ; ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES : 3 mL (3 DH) pour 30 ml de solution buvable en gouttes ; EUPHRASIA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES : 3 mL (3 DH) pour 30 ml de solution buvable en gouttes ; HELLEBORUS NIGER POUR PRÉPARATIONS HOMÉOPATHIQUES : 3 mL (4 DH) pour 30 ml de solution buvable en gouttes ; ARGENTUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES : 3 mL (8 DH) pour 30 ml de solution buvable en gouttes ; COCCUS CACTI POUR PRÉPARATIONS HOMÉOPATHIQUES : 3 mL (2 DH) pour 30 ml de solution buvable en gouttes"
69261547;NEISVAC, suspension injectable en seringue préremplie. Vaccin méningococcique polyosidique du groupe C (conjugué, adsorbé);suspension injectable;intramusculaire;Autorisation active;Procédure de reconnaissance mutuelle;Non commercialisée;24/11/2003;Warning disponibilité;;PFIZER HOLDING FRANCE;Non;69261547;3627739;1 seringue préremplie de 0,5 ml avec 2 aiguilles;Présentation active;Déclaration d'arrêt de commercialisation;30/06/2025;3400936277397;non;65%;19,49;20,51;1,02;;POLYOSIDE (DE O-ACÉTYLATÉ) DE NEISSERIA MENINGITIDIS, GROUPE C (SOUCHE C11) CONJUGUÉ À L'ANATOXINE TÉTANIQUE : 10 microgrammes pour une dose de 0,5 mL
69261892;CARTEOL L.P. 1 %, collyre à libération prolongée;collyre à libération prolongée;ophtalmique;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;26/10/2001;;;LABORATOIRE CHAUVIN;Non;69261892;3578892;1 flacon de 3 ml;Présentation active;Déclaration de commercialisation;01/06/2002;3400935788924;oui;65%;5,67;6,69;1,02;;CHLORHYDRATE DE CARTÉOLOL : 1 g pour 100 ml
69264461;CIPROFLOXACINE AGUETTANT 400 mg/200 ml, solution pour perfusion;solution pour perfusion;intraveineuse;Autorisation active;Procédure nationale;Non commercialisée;22/02/2008;Warning disponibilité;;AGUETTANT;Non;69264461;5722258;1 poche de 200 ml;Présentation active;Déclaration d'arrêt de commercialisation;01/06/2021;3400957222581;non;;;;;;CIPROFLOXACINE : 400 mg pour une poche de 200 ml
69265638;MONTELUKAST ACCORD 4 mg, comprimé à croquer;comprimé à croquer;orale;Autorisation active;Procédure décentralisée;Commercialisée;27/10/2017;;;ACCORD HEALTHCARE FRANCE;Non;69265638;2685700;plaquette de 28 comprimés;Présentation active;Déclaration de commercialisation;17/02/2020;3400926857004;oui;65%;8,76;9,78;1,02;;MONTÉLUKAST SODIQUE
69265691;MUPIDERM 2 %, pommade;pommade;cutanée;Autorisation active;Procédure nationale;Commercialisée;31/03/1988;;;ALMIRALL;Non;69265691;3304634;1 tube de 15 g;Présentation active;Déclaration de commercialisation;11/02/1999;3400933046347;oui;30%;4,09;5,11;1,02;;MUPIROCINE : 2 g pour 100 g
69265912;TYGACIL 50 mg, poudre pour solution pour perfusion;poudre pour solution pour perfusion;intraveineuse;Autorisation active;Procédure centralisée;Commercialisée;24/04/2006;;EU/1/06/336;PFIZER EUROPE MA EEIG (BELGIQUE);Non;69265912;5670320;10 flacon de 50 mg;Présentation active;Déclaration de commercialisation;05/05/2006;3400956703203;oui;;;;;;TIGÉCYCLINE : 50 mg pour un flacon
69266583;PERINDOPRIL ARGININE/AMLODIPINE HCS 10 mg/10 mg, comprimé;comprimé;orale;Autorisation active;Procédure décentralisée;Commercialisée;04/07/2022;;;HCS (BELGIQUE);Non;69266583;3025670;plaquette de 30 comprimés;Présentation active;Déclaration de commercialisation;20/02/2021;3400930256701;oui;65 %;8,67;9,69;1,02;;"PÉRINDOPRIL ARGININE : 10 mg pour un comprimé ; BÉSILATE D'AMLODIPINE : 13,87 mg pour un comprimé"
69266583;PERINDOPRIL ARGININE/AMLODIPINE HCS 10 mg/10 mg, comprimé;comprimé;orale;Autorisation active;Procédure décentralisée;Commercialisée;04/07/2022;;;HCS (BELGIQUE);Non;69266583;3025671;plaquette de 90 comprimés;Présentation active;Déclaration de commercialisation;20/02/2023;3400930256718;oui;65%;24,59;27,35;2,76;;"PÉRINDOPRIL ARGININE : 10 mg pour un comprimé ; BÉSILATE D'AMLODIPINE : 13,87 mg pour un comprimé"
69266996;AMOXICILLINE ACIDE CLAVULANIQUE ALMUS 100 mg/12,5 mg par mL NOURRISSONS, poudre pour suspension buvable (rapport amoxicilline/acide clavulanique : 8/1);poudre pour suspension buvable;orale;Autorisation active;Procédure nationale;Commercialisée;21/05/2002;;;ALMUS FRANCE;Non;69266996;3594879;1 flacon de 5,25 g avec seringue pour administration orale polyéthylène polystyrène;Présentation active;Déclaration de commercialisation;24/08/2010;3400935948793;oui;65%;2,56;3,58;1,02;;"AMOXICILLINE TRIHYDRATÉE ; CLAVULANATE DE POTASSIUM"
69267482;ELIGARD 45 mg, poudre et solvant pour solution injectable;poudre et  solvant pour solution injectable;sous-cutanée;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;31/10/2007;;;RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA (ITALIE);Non;69267482;3826338;1 seringue préremplie polycyclooléfine de poudre pré-connectée à 1 seringue préremplie polypropylène de solvant, en plateau thermoformé;Présentation active;Déclaration de commercialisation;25/03/2008;3400938263381;oui;100%;516,14;517,16;1,02;;ACÉTATE DE LEUPRORÉLINE : 45 mg pour une seringue préremplie de poudre pour solution injectable
69269362;LOPERAMIDE ARROW CONSEIL 2 mg, comprimé orodispersible;comprimé orodispersible;orale;Autorisation active;Procédure décentralisée;Commercialisée;08/03/2022;;;ARROW GENERIQUES;Non;69269362;3024962;plaquette de 12 comprimés;Présentation active;Déclaration de commercialisation;29/06/2023;3400930249628;non;;;;;;CHLORHYDRATE DE LOPÉRAMIDE : 2 mg pour un comprimé
69269647;CARDENSIEL 7,5 mg, comprimé pelliculé sécable;comprimé pelliculé sécable;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;04/01/2000;;;MERCK SANTE;Non;69269647;3531293;plaquette de 30 comprimés;Présentation active;Déclaration de commercialisation;27/11/2000;3400935312938;oui;65%;5,02;6,04;1,02;;FUMARATE DE BISOPROLOL : 7,5 mg pour un comprimé
69269825;CAPRELSA 300 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure centralisée;Commercialisée;14/02/2012;;EU/1/11/749;GENZYME EUROPE (PAYS BAS);Non;69269825;2206697;plaquette de 30 comprimés;Présentation active;Déclaration de commercialisation;01/08/2013;3400922066974;oui;100%;3,777,85;3,778,87;1,02;;VANDÉTANIB : 300 mg pour un comprimé
69270457;GLUCONATE DE CALCIUM 10 % B.BRAUN, solution pour perfusion;solution injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;08/12/2005;;;B BRAUN MELSUNGEN;Non;69270457;2793625;20 ampoule de 10 ml;Présentation active;Déclaration de commercialisation;14/12/2017;3400927936258;oui;;;;;;GLUCONATE DE CALCIUM POUR SOLUTION INJECTABLE : 940 mg pour une ampoule de 10 ml
69270884;KYPROLIS 30 mg, poudre pour solution pour perfusion;poudre pour solution pour perfusion;intraveineuse;Autorisation active;Procédure centralisée;Commercialisée;12/12/2016;;EU/1/15/1060;AMGEN EUROPE;Non;69270884;5502643;1 flacon de 30 mg (2 mg/mL);Présentation active;Déclaration de commercialisation;07/08/2018;3400955026433;oui;;;;;;CARFILZOMIB : 30 mg pour un flacon
69272860;EBASTINE ZENTIVA 10 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;28/02/2014;;;ZENTIVA FRANCE;Non;69272860;2781289;plaquette de 30 comprimés;Présentation active;Déclaration de commercialisation;17/01/2017;3400927812897;oui;30%;4,12;5,14;1,02;;ÉBASTINE : 10 mg pour un comprimé
69273510;ANAFRANIL 10 mg, comprimé enrobé;comprimé enrobé;orale;Autorisation active;Procédure nationale;Commercialisée;25/03/1991;;;ALFASIGMA FRANCE;Non;69273510;3037015;plaquette de 60 comprimés;Présentation active;Déclaration de commercialisation;19/01/1972;3400930370155;oui;65%;2,10;3,12;1,02;"Ce médicament peut être pris en charge ou remboursé par l'Assurance Maladie dans les cas suivants :<br><br>. Dépression nerveuse importante<br>· Troubles obsessionnels compulsifs(troubles psychiques qui se traduisent par des comportements répétitifs et irraisonnés mais impossibles à réprimer, les ""TOC"")<br>· Crises de panique<br>· Certaines sortes de dépressions nerveuses qui apparaissent lors de certaines maladies psychiques<br>· Douleurs d'un certain type dues à des lésions ou à un mauvais fonctionnement du système nerveux (c'est à dires des nerfs ou du cerveau) ; JOURNAL OFFICIEL ; 01/08/93";CLOMIPRAMINE (CHLORHYDRATE DE) : 10 mg pour un comprimé
69273791;ALLOPURINOL ARROW LAB 300 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;10/10/2019;;;ARROW GENERIQUES;Non;69273791;3018625;plaquette de 28 comprimés;Présentation active;Déclaration de commercialisation;04/08/2023;3400930186251;oui;65 %;2,04;3,06;1,02;;ALLOPURINOL : 300,00 mg pour un comprimé
69274060;TRINARA, comprimé pelliculé;comprimé pelliculé et  comprimé pelliculé et  comprimé pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;28/07/2022;;;EXELTIS HEALTHCARE (ESPAGNE);Non;69274060;3025729;3 plaquette de 21 comprimés (7 comprimés blancs, 7 comprimés bleu clair et 7 comprimés bleus);Présentation active;Déclaration de commercialisation;12/01/2023;3400930257296;non;;;;;;"ÉTHINYLESTRADIOL : 0,035 mg pour un comprimé ; NORGESTIMATE : 0,180 mg pour un comprimé ; ÉTHINYLESTRADIOL : 0,035 mg pour un comprimé ; NORGESTIMATE : 0,250 mg pour un comprimé ; ÉTHINYLESTRADIOL : 0,035 mg pour un comprimé ; NORGESTIMATE : 0,215 mg pour un comprimé"
69275098;KAFTRIO 37,5 mg/25 mg/50 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure centralisée;Commercialisée;07/01/2022;;EU/1/20/1468;VERTEX PHARMACEUTICALS (IRELAND);Non;69275098;3024279;plaquette de 56 comprimés;Présentation active;Déclaration de commercialisation;13/04/2022;3400930242797;oui;65 %;8,564,10;8,565,12;1,02;;"ÉLEXACAFTOR : 50 mg pour un comprimé ; TEZACAFTOR : 25 mg pour un comprimé ; IVACAFTOR : 37,5 mg pour un comprimé"
69276143;BIMATOPROST SANDOZ 0,1 mg/mL, collyre en solution;collyre en solution;ophtalmique;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;17/07/2017;;;SANDOZ;Non;69276143;3010084;1 flacon de 3 ml;Présentation active;Déclaration de commercialisation;20/05/2022;3400930100844;oui;65 %;5,56;6,58;1,02;;BIMATOPROST : 0,1 mg pour 1 mL de solution
69276403;RISPERIDONE EG 2 mg, comprimé orodispersible;comprimé orodispersible;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;09/08/2010;;;EG LABO - LABORATOIRES EUROGENERICS;Non;69276403;4929106;plaquette de 28 comprimés;Présentation active;Déclaration de commercialisation;26/10/2010;3400949291069;oui;65%;7,56;8,58;1,02;"Ce médicament peut être pris en charge ou remboursé par l'Assurance Maladie dans les cas suivants :<br><br>- Psychose et schizophrénie chez l'adulte<br>- Accès maniaques chez l'adulte atteint de trouble bipolaire<br>- Agressivité persistante dans le contexte d'un trouble de la conduite, chez les enfants âgés de 5 ans à 11 ans présentant un retard intellectuel ; JOURNAL OFFICIEL ; 04/05/06";RISPÉRIDONE : 2 mg pour un comprimé
69276588;ZOLTUM 10 mg, gélule gastro-résistante;gélule gastro-résistant(e);orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;13/03/1996;;;CHEPLAPHARM ARZNEIMITTEL (ALLEMAGNE);Non;69276588;3405275;1 flacon de 30 gélules;Présentation active;Déclaration de commercialisation;03/01/2017;3400934052750;non;65%;4,25;5,27;1,02;;OMÉPRAZOLE : 10 mg pour une gélule
69277042;MODAFINIL ZENTIVA 100 mg, comprimé;comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;08/09/2023;;;ZENTIVA FRANCE;Non;69277042;3027891;plaquette de 30 comprimés;Présentation active;Déclaration de commercialisation;21/05/2025;3400930278918;oui;65 %;38,60;39,62;1,02;;MODAFINIL : 100 mg pour un comprimé
69277601;PREGABALINE CRISTERS PHARMA 200 mg, gélule;gélule;orale;Autorisation active;Procédure décentralisée;Commercialisée;07/09/2015;;;SUN PHARMA FRANCE;Non;69277601;3002811;plaquette de 84 gélules;Présentation active;Déclaration de commercialisation;07/04/2016;3400930028117;oui;65%;21,57;22,59;1,02;;PRÉGABALINE : 200 mg pour une gélule
69278094;DECAPEPTYL 0,1 mg, poudre et solvant pour solution injectable (S.C.);poudre et  solvant pour solution injectable;sous-cutanée;Autorisation active;Autorisation d'importation parallèle;Commercialisée;26/11/2019;;;BB FARMA (ITALIE);Non;69278094;4900326;7 flacon de 100 microgrammes - 7 ampoules en verre de 1 ml;Présentation active;Déclaration de commercialisation;13/10/2020;3400949003266;oui;100%;27,04;28,06;1,02;;TRIPTORÉLINE : 100 microgrammes pour une dose
69278297;KETAMINE PANPHARMA 50 mg/mL, solution injectable (I.V.-I.M.);solution injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;26/01/1988;;;PANPHARMA;Non;69278297;5839807;5 ampoule de 5 ml;Présentation active;Déclaration de commercialisation;03/06/2013;3400958398070;oui;;;;;;KÉTAMINE (CHLORHYDRATE DE)
69278411;DASATINIB VIATRIS 50 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;25/09/2019;;;VIATRIS SANTE;Non;69278411;3018898;60 plaquette de 1 comprimé;Présentation active;Déclaration de commercialisation;07/05/2020;3400930188989;oui;100%;1,379,01;1,380,03;1,02;"Ce médicament peut être pris en charge ou remboursé par l'Assurance Maladie dans les cas suivants :<br><br>- Leucémie lymphoblastique aiguë (à chromosome Philadelphie positif) chez l'adulte ; JOURNAL OFFICIEL ; 04/02/20";DASATINIB : 50 mg pour un comprimé
69278991;NUMETAH G16%E, émulsion pour perfusion;solution et  solution et  émulsion pour perfusion;intraveineuse;Autorisation active;Procédure décentralisée;Commercialisée;18/05/2011;;;BAXTER;Non;69278991;4166246;6 poche de 500 ml;Présentation active;Déclaration de commercialisation;15/03/2012;3400941662461;oui;;;;;;"HUILE DE SOJA RAFFINÉE ; HUILE D'OLIVE RAFFINÉE ; GLUCOSE MONOHYDRATÉ : 85,25 g pour 155 ml de solution de glucose ; ACIDE ASPARTIQUE : 0,77 g pour 221 ml de solution d'acides aminés ; ALANINE : 1,03 g pour 221 ml de solution d'acides aminés ; CHLORURE DE CALCIUM DIHYDRATÉ : 0,46 g pour 221 ml de solution d'acides aminés ; CYSTÉINE : 0,24 g pour 221 ml de solution d'acides aminés ; HISTIDINE : 0,49 g pour 221 ml de solution d'acides aminés ; ISOLEUCINE : 0,86 g pour 221 ml de solution d'acides aminés ; LEUCINE : 1,29 g pour 221 ml de solution d'acides aminés ; PHÉNYLALANINE : 0,54 g pour 221 ml de solution d'acides aminés ; SÉRINE : 0,51 g pour 221 ml de solution d'acides aminés ; THRÉONINE : 0,48 g pour 221 ml de solution d'acides aminés ; TRYPTOPHANE L : 0,26 g pour 221 ml de solution d'acides aminés ; VALINE : 0,98 g pour 221 ml de solution d'acides aminés ; CHLORURE DE SODIUM : 0,30 g pour 221 ml de solution d'acides aminés ; GLYCINE : 0,51 g pour 221 ml de solution d'acides aminés ; ACIDE GLUTAMIQUE : 1,29 g pour 221 ml de solution d'acides aminés ; ARGININE : 1,08 g pour 221 ml de solution d'acides aminés ; TAURINE : 0,08 g pour 221 ml de solution d'acides aminés ; MÉTHIONINE : 0,31 g pour 221 ml de solution d'acides aminés ; ACÉTATE DE POTASSIUM : 1,12 g pour 221 ml de solution d'acides aminés ; PROLINE : 0,39 g pour 221 ml de solution d'acides aminés ; TYROSINE : 0,10 g pour 221 ml de solution d'acides aminés ; LYSINE MONOHYDRATÉE : 1,59 g pour 221 ml de solution d'acides aminés ; GLYCÉROPHOSPHATE DE SODIUM HYDRATÉ : 0,98 g pour 221 ml de solution d'acides aminés ; CHLORHYDRATE D'ORNITHINE : 0,41 g pour 221 ml de solution d'acides aminés ; ACÉTATE DE MAGNÉSIUM TÉTRAHYDRATÉ : 0,33 g pour 221 ml de solution d'acides aminés"
69279221;PARSABIV 2,5 mg, solution injectable;solution injectable;"intraveineuse;voie extracorporelle autre";Autorisation active;Procédure centralisée;Commercialisée;11/11/2016;;EU/1/16/1142;AMGEN EUROPE;Non;69279221;3007874;1 flacon de 0,5 ml;Présentation active;Déclaration de commercialisation;16/06/2017;3400930078747;oui;;;;;;CHLORHYDRATE D'ÉTELCALCÉTIDE
69279221;PARSABIV 2,5 mg, solution injectable;solution injectable;"intraveineuse;voie extracorporelle autre";Autorisation active;Procédure centralisée;Commercialisée;11/11/2016;;EU/1/16/1142;AMGEN EUROPE;Non;69279221;3007875;6 flacon de 0,5 ml;Présentation active;Déclaration de commercialisation;16/06/2017;3400930078754;oui;;;;;;CHLORHYDRATE D'ÉTELCALCÉTIDE
69279246;LEVETIRACETAM SANDOZ 1000 mg, comprimé pellliculé sécable;comprimé pelliculé sécable;orale;Autorisation active;Procédure décentralisée;Commercialisée;29/12/2011;;;SANDOZ;Non;69279246;2192771;plaquette de 60 comprimés;Présentation active;Déclaration de commercialisation;12/06/2012;3400921927719;oui;65%;20,93;21,95;1,02;;LÉVÉTIRACÉTAM : 1000 mg pour un comprimé
69279253;THERACAP131, Iodure(131I) de sodium pour thérapie, gélule;gélule;orale;Autorisation active;Procédure nationale;Non commercialisée;04/08/2009;Warning disponibilité;;GE HEALTHCARE;Non;69279253;5714951;flacon de 1 gélule;Présentation active;Déclaration d'arrêt de commercialisation;20/12/2024;3400957149512;non;;;;;;IODURE (131I) DE SODIUM : 50 à 5500 MBq à la date de calibration pour une gélule
69279730;TRIATEC 2,5 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;05/05/2004;;;SANOFI WINTHROP INDUSTRIE;Non;69279730;3644011;plaquette de 30 comprimés;Présentation active;Déclaration de commercialisation;15/04/2005;3400936440111;oui;65%;4,67;5,69;1,02;;RAMIPRIL : 2,5 mg pour un comprimé
69279730;TRIATEC 2,5 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;05/05/2004;;;SANOFI WINTHROP INDUSTRIE;Non;69279730;3690844;plaquette de 90 comprimés;Présentation active;Déclaration de commercialisation;29/01/2007;3400936908444;oui;65%;13,70;16,46;2,76;;RAMIPRIL : 2,5 mg pour un comprimé
69279730;TRIATEC 2,5 mg, comprimé sécable;comprimé sécable;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;05/05/2004;;;SANOFI WINTHROP INDUSTRIE;Non;69279730;5656900;plaquette de 100 comprimés;Présentation active;Déclaration d'arrêt de commercialisation;01/08/2022;3400956569007;non;;;;;;RAMIPRIL : 2,5 mg pour un comprimé
69280024;EZETIMIBE/ATORVASTATINE VIATRIS 10 mg/80 mg, comprimé pelliculé;comprimé pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;01/03/2024;;;VIATRIS SANTE;Non;69280024;3029190;plaquette de 30 comprimés;Présentation active;Déclaration de commercialisation;13/09/2024;3400930291900;oui;65 %;10,43;11,45;1,02;;"ÉZÉTIMIBE : 10 mg pour un comprimé ; ATORVASTATINE CALCIQUE TRIHYDRATÉE"
