Libellé;CIP13
SOMATOSTATINE VIATRIS 0,25 mg/1 ml, poudre et solvant pour solution pour perfusion, SOMATOSTATINE : 0,25 mg pour un flacon de poudre, poudre et  solvant pour solution pour perfusion, 1 flacon de 1 ml;3400957713409
"SULFUR COMPLEXE N°12, comprimé sublingual, NATRUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES : 45 mg (3DH) pour un comprimé ; MAGNESIA SULFURICA POUR PRÉPARATIONS HOMÉOPATHIQUES : 45 mg (3DH) pour un comprimé ; ARSENICUM ALBUM POUR PRÉPARATIONS HOMÉOPATHIQUES : 45 mg (5DH) pour un comprimé ; ALUMEN POUR PRÉPARATIONS HOMÉOPATHIQUES : 45 mg (4DH) pour un comprimé ; SULFUR POUR PRÉPARATIONS HOMÉOPATHIQUES : 45 mg (3DH) pour un comprimé, comprimé, 3 plaquette de 20 comprimés";3400930215135
AXITINIB EG 5 mg, comprimé pelliculé, AXITINIB : 5 mg pour un comprimé, comprimé pelliculé, plaquette de 56 comprimés;3400930271056
COSENTYX 150 mg, solution injectable en seringue préremplie, SÉCUKINUMAB : 150 mg pour une seringue préremplie de 1 mL, solution injectable, 1 seringue préremplie de 1 ml avec aiguilles;3400930010600
COSENTYX 150 mg, solution injectable en seringue préremplie, SÉCUKINUMAB : 150 mg pour une seringue préremplie de 1 mL, solution injectable, 2 seringue préremplie de 1 ml avec aiguilles;3400930010617
SOTALOL TEVA 160 mg, comprimé sécable, CHLORHYDRATE DE SOTALOL : 160,00 mg pour un comprimé, comprimé sécable, plaquette de 30 comprimés;3400936161672
BENDAMUSTINE ACCORD 25 mg/mL, solution à diluer pour perfusion, CHLORHYDRATE DE BENDAMUSTINE MONOHYDRATÉ, solution à diluer pour perfusion, 5 flacon de 4 ml;3400955088073
ESOMEPRAZOLE EVOLUGEN 20 mg, comprimé gastro-résistant, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ, comprimé gastro-résistant(e), plaquette de 7 comprimés;3400927823206
ESOMEPRAZOLE EVOLUGEN 20 mg, comprimé gastro-résistant, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ, comprimé gastro-résistant(e), plaquette de 14 comprimés;3400927823374
ESOMEPRAZOLE EVOLUGEN 20 mg, comprimé gastro-résistant, ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ, comprimé gastro-résistant(e), plaquette de 28 comprimés;3400927823435
MAGNESIUM OLIGOSOL, solution buvable en ampoule, MAGNÉSIUM (GLUCONATE DE) : 1,781 mg pour une ampoule de 2 ml, solution buvable, 28 ampoule de 2 ml;3400937546850
PREDNISONE ZENTIVA 1 mg, comprimé, PREDNISONE : 1 mg pour un comprimé, comprimé, plaquette de 30 comprimés;3400934641251
BOSUTINIB BIOGARAN 400 mg, comprimé pelliculé, BOSUTINIB : 400 mg pour un comprimé, comprimé pelliculé, plaquette de 28 comprimés;3400930289228
PRAXBIND 2,5 g/50 ml, solution injectable/pour perfusion, IDARUCIZUMAB : 50 mg pour 1 ml de solution, solution injectable ou pour perfusion, 2 flacon de 50 ml;3400955013693
TADALAFIL ALTER 20 mg, comprimé pelliculé, TADALAFIL : 20 mg pour un comprimé, comprimé pelliculé, plaquette de 8 comprimés;3400930117361
HEMANGIOL 3,75 mg/ml, solution buvable, CHLORHYDRATE DE PROPRANOLOL : 4,28 mg pour 1 ml, solution buvable, 1 flacon de sécurité enfant de 120 ml avec seringues pour administration orale;3400927883637
PROPOFOL BAXTER 10 mg/ml, émulsion injectable/pour perfusion, PROPOFOL : 10 mg pour 1 ml d'émulsion, émulsion injectable pour perfusion, 5 flacon de 20 ml;3400955001706
PROPOFOL BAXTER 10 mg/ml, émulsion injectable/pour perfusion, PROPOFOL : 10 mg pour 1 ml d'émulsion, émulsion injectable pour perfusion, 10 flacon de 20 ml;3400955001713
PROPOFOL BAXTER 10 mg/ml, émulsion injectable/pour perfusion, PROPOFOL : 10 mg pour 1 ml d'émulsion, émulsion injectable pour perfusion, 1 flacon de 50 ml;3400955001720
PROPOFOL BAXTER 10 mg/ml, émulsion injectable/pour perfusion, PROPOFOL : 10 mg pour 1 ml d'émulsion, émulsion injectable pour perfusion, 10 flacon de 50 ml;3400955001744
PROPOFOL BAXTER 10 mg/ml, émulsion injectable/pour perfusion, PROPOFOL : 10 mg pour 1 ml d'émulsion, émulsion injectable pour perfusion, 1 flacon de 100 ml;3400955001751
CIBACENE 10 mg, comprimé pelliculé, BÉNAZÉPRIL (CHLORHYDRATE DE) : 10 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés;3400937312479
CIBACENE 10 mg, comprimé pelliculé, BÉNAZÉPRIL (CHLORHYDRATE DE) : 10 mg pour un comprimé, comprimé pelliculé, plaquette de 90 comprimés;3400937312769
FINASTERIDE ALTER 5 mg, comprimé pelliculé, FINASTÉRIDE : 5 mg pour un comprimé, comprimé pelliculé, plaquette de 28 comprimés;3400939065922
"TRAMADOL/PARACETAMOL ZENTIVA 37,5 mg/325 mg, comprimé pelliculé, PARACÉTAMOL : 325 mg pour un comprimé ; CHLORHYDRATE DE TRAMADOL : 37,5 mg pour un comprimé, comprimé pelliculé, 20 plaquette de 1 comprimé";3400922096322
"TRAMADOL/PARACETAMOL ZENTIVA 37,5 mg/325 mg, comprimé pelliculé, PARACÉTAMOL : 325 mg pour un comprimé ; CHLORHYDRATE DE TRAMADOL : 37,5 mg pour un comprimé, comprimé pelliculé, plaquette de 20 comprimés";3400930297575
FASENRA 30 mg, solution injectable en seringue préremplie, BENRALIZUMAB : 30 mg pour une seringue préremplie de 1 mL, solution injectable, 1 seringue préremplie en verre de 1 ml avec une aiguille et un protège -aiguille rigide et un bouchon-piston;3400930132944
NICOPASS 1,5 mg SANS SUCRE EUCALYPTUS, pastille édulcorée à l'aspartam et à l'acésulfame potassique, RÉSINATE DE NICOTINE : 8,33 mg pour une pastille, pastille, plaquette de 96 pastilles;3400937680554
METFORMINE ACCORD 500 mg, comprimé pelliculé, CHLORHYDRATE DE METFORMINE : 500 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés;3400930236093
METFORMINE ACCORD 500 mg, comprimé pelliculé, CHLORHYDRATE DE METFORMINE : 500 mg pour un comprimé, comprimé pelliculé, plaquette de 90 comprimés;3400930236109
PLAVIX 75 mg, comprimé pelliculé, CLOPIDOGREL (HYDROGÉNOSULFATE DE) : 97,875 mg pour un comprimé, comprimé pelliculé, 50 plaquette de 1 comprimé;3400934794636
PLAVIX 75 mg, comprimé pelliculé, CLOPIDOGREL (HYDROGÉNOSULFATE DE) : 97,875 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés;3400938022209
PLAVIX 75 mg, comprimé pelliculé, CLOPIDOGREL (HYDROGÉNOSULFATE DE) : 97,875 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés;3400938022377
PLAVIX 75 mg, comprimé pelliculé, CLOPIDOGREL (HYDROGÉNOSULFATE DE) : 97,875 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés (distributeur parallèle : PHARMALAB);3400949502301
PLAVIX 75 mg, comprimé pelliculé, CLOPIDOGREL (HYDROGÉNOSULFATE DE) : 97,875 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés (distributeur parallèle : BB FARMA s.r.l);3400949502998
PLAVIX 75 mg, comprimé pelliculé, CLOPIDOGREL (HYDROGÉNOSULFATE DE) : 97,875 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés (distributeur parallèle : MEDIWIN Limited);3400949506842
PLAVIX 75 mg, comprimé pelliculé, CLOPIDOGREL (HYDROGÉNOSULFATE DE) : 97,875 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés (distributeur parallèle : Inter Trade Pharma Limited).;3400949512645
GLICLAZIDE SANDOZ 80 mg, comprimé sécable, GLICLAZIDE : 80 mg pour un comprimé, comprimé sécable, plaquette de 20 comprimés;3400936818453
ALMOGRAN 12,5 mg, comprimé pelliculé, D,L-HYDROGÉNOMALATE D'ALMOTRIPTAN, comprimé pelliculé, plaquette de 6 comprimés;3400935561466
ALMOGRAN 12,5 mg, comprimé pelliculé, D,L-HYDROGÉNOMALATE D'ALMOTRIPTAN, comprimé pelliculé, plaquette de 12 comprimés;3400935860705
"AUGMENTIN 500 mg/62,5 mg, comprimé pelliculé (rapport amoxicilline/acide clavulanique : 8/1), AMOXICILLINE TRIHYDRATÉE ; CLAVULANATE DE POTASSIUM, comprimé pelliculé, plaquette de 16 comprimés";3400935337023
"AUGMENTIN 500 mg/62,5 mg, comprimé pelliculé (rapport amoxicilline/acide clavulanique : 8/1), AMOXICILLINE TRIHYDRATÉE ; CLAVULANATE DE POTASSIUM, comprimé pelliculé, plaquette de 24 comprimés";3400935337252
BETAMETHASONE BIOGARAN 0,05 %, crème, DIPROPIONATE DE BÉTAMÉTHASONE : 0,064 g pour 100 g de crème, crème, 1 tube de 30 g;3400930055953
AMLODIPINE ZYDUS 5 mg, gélule, AMLODIPINE (BÉSILATE D'), gélule, plaquette de 30 gélules;3400937915687
AMLODIPINE ZYDUS 5 mg, gélule, AMLODIPINE (BÉSILATE D'), gélule, plaquette de 90 gélules;3400937915748
NASONEX 50 microgrammes/dose, suspension pour pulvérisation nasale, FUROATE DE MOMÉTASONE MONOHYDRATÉ, suspension pour pulvérisation, 1 flacon de 140 doses avec pompe doseuse;3400930075142
IMRALDI 40 mg, solution injectable en stylo prérempli (0,4 mL), ADALIMUMAB : 40 mg pour un stylo prérempli de 0,4 mL, solution injectable, 1 stylo prérempli en verre de 0,4 mL + 2 tampons alcoolisés;3400930254127
IMRALDI 40 mg, solution injectable en stylo prérempli (0,4 mL), ADALIMUMAB : 40 mg pour un stylo prérempli de 0,4 mL, solution injectable, 2 stylos préremplis en verre de 0,4 mL + 2 tampons alcoolisés;3400930254134
BISOPROLOL EVOLUGEN 2,5 mg, comprimé pelliculé sécable, FUMARATE DE BISOPROLOL : 2,5 mg pour un comprimé, comprimé pelliculé sécable, plaquette de 30 comprimés;3400930176481
BISOPROLOL EVOLUGEN 2,5 mg, comprimé pelliculé sécable, FUMARATE DE BISOPROLOL : 2,5 mg pour un comprimé, comprimé pelliculé sécable, plaquette de 90 comprimés;3400930176498
ANASTROZOLE EVOLUGEN 1 mg, comprimé pelliculé, ANASTROZOLE : 1,00 mg pour un comprimé, comprimé pelliculé, plaquette de 30 comprimés;3400949275731
ANASTROZOLE EVOLUGEN 1 mg, comprimé pelliculé, ANASTROZOLE : 1,00 mg pour un comprimé, comprimé pelliculé, plaquette de 90 comprimés;3400949276332
"POLYIONIQUE G 10 AGUETTANT, solution pour perfusion, POTASSIUM (CHLORURE DE) : 2 g pour 1000 ml ; SODIUM (CHLORURE DE) : 4 g pour 1000 ml ; GLUCOSE MONOHYDRATÉ : 110 g pour 1000 ml, solution pour perfusion, 1 poche de 500 ml";3400937943192
"POLYIONIQUE G 10 AGUETTANT, solution pour perfusion, POTASSIUM (CHLORURE DE) : 2 g pour 1000 ml ; SODIUM (CHLORURE DE) : 4 g pour 1000 ml ; GLUCOSE MONOHYDRATÉ : 110 g pour 1000 ml, solution pour perfusion, 1 poche de 1000 ml";3400937943253
AXITINIB EG 1 mg, comprimé pelliculé, AXITINIB : 1 mg pour un comprimé, comprimé pelliculé, plaquette de 56 comprimés;3400930271032
BETAGAN 0,5 % , collyre en solution en récipient unidose, CHLORHYDRATE DE LÉVOBUNOLOL : 0,5 g pour 100 ml, collyre en solution, 60 récipient unidose de 0,4 ml;3400934586101
"EXBLIFEP 2 g/0,5 g, poudre pour solution à diluer pour perfusion, ENMÉTAZOBACTAM : 0,5 g pour un flacon ; DICHLORHYDRATE DE CÉFÉPIME MONOHYDRATÉ, poudre pour solution à diluer pour perfusion, 10 flacon de 20 ml";3400930297223
FULVESTRANT ZENTIVA 250 mg, solution injectable en seringue préremplie, FULVESTRANT : 250 mg pour une seringue préremplie de 5 mL, solution injectable, 1 seringue préremplie de 5 ml avec 1 aiguille sécurisée;3400930213766
MESOCAÏNE 50 mg/5 ml, solution injectable, LIDOCAÏNE (CHLORHYDRATE DE) : 50 mg pour 5 ml, solution injectable, 1 ampoule de 5 ml;3400933108014
TADALAFIL ARROW 2,5 mg, comprimé pelliculé, TADALAFIL : 2,5 mg pour un comprimé, comprimé pelliculé, plaquette de 28 comprimés;3400930139004
OSENVELT 120 mg, solution injectable, DÉNOSUMAB : 120 mg pour un flacon, solution injectable, 1 flacon de 1,7 mL;3400930310212
NOVONORM 0,5 mg, comprimé, RÉPAGLINIDE : 0,5 mg pour un comprimé, comprimé, plaquette de 90 comprimés;3400934840272
NOVONORM 0,5 mg, comprimé, RÉPAGLINIDE : 0,5 mg pour un comprimé, comprimé, plaquette de 270 comprimés;3400937166447
NOVONORM 0,5 mg, comprimé, RÉPAGLINIDE : 0,5 mg pour un comprimé, comprimé, plaquette de 90 comprimés (distributeur parallèle : BB Farma);3400949505661
NOVONORM 0,5 mg, comprimé, RÉPAGLINIDE : 0,5 mg pour un comprimé, comprimé, plaquette de 90 comprimés (distributeur parallèle : MEDIWIN Limited);3400949507504
CICLOPIROX OLAMINE PIERRE FABRE 1 %, crème, CICLOPIROX OLAMINE : 1,000 g pour 100 g de crème, crème, 1 tube de 30 g;3400930142950
DROPERIDOL AGUETTANT 2,5 mg/1 ml, solution injectable (I.V.), DROPÉRIDOL : 2,5 mg pour une ampoule de 1 ml, solution injectable, 10 ampoule de 1 ml;3400958404955
"EVIPLERA 200 mg/25 mg/245 mg, comprimé pelliculé, EMTRICITABINE : 200 mg pour un comprimé ; FUMARATE DE TÉNOFOVIR DISOPROXIL : 300 mg pour un comprimé ; RILPIVIRINE (CHLORHYDRATE DE) : 27,5 mg pour un comprimé, comprimé pelliculé, flacon de sécurité enfant de 30 comprimés";3400921947359
EVEROLIMUS SANDOZ 5 mg, comprimé, ÉVÉROLIMUS : 5 mg pour un comprimé, comprimé, plaquette de 30 comprimés;3400930171837
ATURGYL 0,05 POUR CENT, solution pour pulvérisation nasale, CHLORHYDRATE D'OXYMÉTAZOLINE : 0,050 g pour 100 ml, solution pour pulvérisation, 1 flacon de 15 ml;3400930084564
TEICOPLANINE VIATRIS 400 mg, poudre pour solution injectable/pour perfusion ou solution buvable, TÉICOPLANINE : 400 mg pour un flacon de poudre, poudre pour solution injectable pour perfusion ou buvable, 5 flacon(s) en verre;3400957846091
VIALEBEX 200 g/L, solution pour perfusion, ALBUMINE HUMAINE : 200 g pour 1 L de solution, solution pour perfusion, 1 flacon de 100 mL;3400956446995
VIALEBEX 200 g/L, solution pour perfusion, ALBUMINE HUMAINE : 200 g pour 1 L de solution, solution pour perfusion, 1 flacon de 50 mL;3400956450787
RAMIPRIL TEVA SANTE 10 mg, comprimé sécable, RAMIPRIL : 10 mg pour un comprimé, comprimé sécable, plaquette de 30 comprimés;3400937404532
RAMIPRIL TEVA SANTE 10 mg, comprimé sécable, RAMIPRIL : 10 mg pour un comprimé, comprimé sécable, plaquette de 90 comprimés;3400937856393
KETOPROFENE BIOGARAN LP 100 mg, comprimé sécable à libération prolongée, KÉTOPROFÈNE : 100 mg pour un comprimé, comprimé sécable à libération prolongée, plaquette de 20 comprimés;3400922143378
ISENTRESS 100 mg, comprimé à croquer, RALTÉGRAVIR POTASSIQUE : 108,6 mg pour un comprimé, comprimé à croquer, flacon de sécurité enfant de 60 comprimés;3400926992576
CITALOPRAM ALMUS 20 mg, comprimé pelliculé sécable, BROMHYDRATE DE CITALOPRAM, comprimé pelliculé sécable, plaquette de 28 comprimés;3400936477131
"GLYCEROL/VASELINE/PARAFFINE ZENTIVA 15 %/8 %/2 %, crème, GLYCÉROL : 15 g pour 100 g ; VASELINE : 8 g pour 100 g ; PARAFFINE LIQUIDE : 2 g pour 100 g, crème, 1 tube de 250 g";3400930012000
EPITOPIC 0,05 POUR CENT, crème, DIFLUPREDNATE : 0,050 g pour 100 g de crème, crème, 1 tube de 15 g;3400932102938
ISENTRESS 400 mg, comprimé pelliculé, RALTÉGRAVIR POTASSIQUE : 434,4 mg pour un comprimé, comprimé pelliculé, 1 flacon de 60 comprimés avec fermeture de sécurité enfant;3400938308488
ENANTONE LP 3,75 mg, microsphères et solution pour usage parentéral (S.C. ou I.M.) à libération prolongée en seringue pré-remplie, LEUPRORÉLINE : 3,75 mg pour une seringue pré-remplie, microsphère et  solution pour usage parentéral ou à libération prolongée, 1 seringue préremplie à 2 compartiments de 44,10 mg de poudre et de 1 mL de solvant avec système de sécurité;3400930122112
RISPERIDONE ZENTIVA 1 mg/ml, solution buvable, RISPÉRIDONE : 1 mg pour 1 ml, solution buvable, 1 flacon de 30 ml avec seringues pour administration orale polypropylène polyéthylène haute densité (PEHD);3400938282023
RISPERIDONE ZENTIVA 1 mg/ml, solution buvable, RISPÉRIDONE : 1 mg pour 1 ml, solution buvable, 1 flacon de 60 ml avec seringues pour administration orale polypropylène polyéthylène haute densité (PEHD);3400938282191
RISPERIDONE ZENTIVA 1 mg/ml, solution buvable, RISPÉRIDONE : 1 mg pour 1 ml, solution buvable, 1 flacon de 120 ml avec seringues pour administration orale polypropylène polyéthylène haute densité (PEHD);3400938282313
"GESTODENE/ETHINYLESTRADIOL TEVA 75 microgrammes/20 microgrammes, comprimé enrobé, ÉTHINYLESTRADIOL : 0,020 mg pour un comprimé ; GESTODÈNE : 0,075 mg pour un comprimé, comprimé enrobé, 3 plaquette de 21 comprimés";3400938072525
ATORVASTATINE EG LABO 80 mg, comprimé pelliculé, ATORVASTATINE CALCIQUE TRIHYDRATÉE, comprimé pelliculé, plaquette de 30 comprimés;3400930050309
ATORVASTATINE EG LABO 80 mg, comprimé pelliculé, ATORVASTATINE CALCIQUE TRIHYDRATÉE, comprimé pelliculé, plaquette de 90 comprimés;3400930050347
BETAXOLOL SANDOZ 20 mg, comprimé pelliculé sécable, CHLORHYDRATE DE BÉTAXOLOL : 20 mg pour un comprimé, comprimé pelliculé sécable, plaquette de 30 comprimés;3400927380525
BETAXOLOL SANDOZ 20 mg, comprimé pelliculé sécable, CHLORHYDRATE DE BÉTAXOLOL : 20 mg pour un comprimé, comprimé pelliculé sécable, plaquette de 90 comprimés;3400927380754
"FOSAVANCE 70 mg/2800 UI, comprimé, CHOLÉCALCIFÉROL : 70 microgrammes (2 800 UI) pour un comprimé ; ALENDRONATE MONOSODIQUE TRIHYDRATÉ : 91,37 mg pour un comprimé, comprimé, plaquette de 4 comprimés";3400936925182
"FOSAVANCE 70 mg/2800 UI, comprimé, CHOLÉCALCIFÉROL : 70 microgrammes (2 800 UI) pour un comprimé ; ALENDRONATE MONOSODIQUE TRIHYDRATÉ : 91,37 mg pour un comprimé, comprimé, plaquette de 12 comprimés";3400937022347
"FOSAVANCE 70 mg/2800 UI, comprimé, CHOLÉCALCIFÉROL : 70 microgrammes (2 800 UI) pour un comprimé ; ALENDRONATE MONOSODIQUE TRIHYDRATÉ : 91,37 mg pour un comprimé, comprimé, plaquette de 4 comprimés (distributeur parallèle : MEDIWIN LIMITED)";3400949500468
"FOSAVANCE 70 mg/2800 UI, comprimé, CHOLÉCALCIFÉROL : 70 microgrammes (2 800 UI) pour un comprimé ; ALENDRONATE MONOSODIQUE TRIHYDRATÉ : 91,37 mg pour un comprimé, comprimé, plaquette de 4 comprimés (distributeur parallèle : PHARMA LAB)";3400949500529
"FOSAVANCE 70 mg/2800 UI, comprimé, CHOLÉCALCIFÉROL : 70 microgrammes (2 800 UI) pour un comprimé ; ALENDRONATE MONOSODIQUE TRIHYDRATÉ : 91,37 mg pour un comprimé, comprimé, plaquette de 12 comprimés (distributeur parallèle : MEDIWIN LIMITED)";3400949501410
"FOSAVANCE 70 mg/2800 UI, comprimé, CHOLÉCALCIFÉROL : 70 microgrammes (2 800 UI) pour un comprimé ; ALENDRONATE MONOSODIQUE TRIHYDRATÉ : 91,37 mg pour un comprimé, comprimé, plaquette de 12 comprimés (distributeur parallèle : PHARMA LAB)";3400949501878
IDACIO 40 mg/0,8 ml, solution injectable pour usage pédiatrique, ADALIMUMAB : 40 mg pour un flacon de 0,8 mL, solution injectable, 1 flacon de 0,8 ml + 1 seringue + 1 aiguille + 1 adaptateur pour flacon + 2 tampons d’alcool;3400930172766
METHOTREXATE ACCORD 25 mg/ml, solution injectable, MÉTHOTREXATE : 25 mg pour 1 ml de solution, solution injectable, 1 flacon de 2 ml;3400927486074
HEMIGOXINE NATIVELLE 0,125 mg, comprimé, DIGOXINE : 0,125 mg pour un comprimé, comprimé, plaquette de 30 comprimés;3400933489045
VIAGRA 50 mg, comprimé pelliculé, SILDÉNAFIL (CITRATE DE) : 70,225 mg pour un comprimé, comprimé pelliculé, plaquette de 4 comprimés;3400934842634
VIAGRA 50 mg, comprimé pelliculé, SILDÉNAFIL (CITRATE DE) : 70,225 mg pour un comprimé, comprimé pelliculé, plaquette de 8 comprimés;3400934842863
VIAGRA 50 mg, comprimé pelliculé, SILDÉNAFIL (CITRATE DE) : 70,225 mg pour un comprimé, comprimé pelliculé, plaquette de 12 comprimés;3400934842924
ACTISKENAN 20 mg, comprimé orodispersible, SULFATE DE MORPHINE : 20 mg pour un comprimé, comprimé orodispersible, 14 plaquette de 1 comprimé;3400930233368
LIERRE GRIMPANT HUMEXPHYTO SANS SUCRE, solution buvable édulcorée au maltitol liquide, EXTRAIT SEC DE FEUILLE DE LIERRE GRIMPANT : 0,700 g pour 100 ml de solution, solution buvable, 1 flacon de 100 ml avec gobelets doseurs polypropylène;3400930077818
PREGABALINE HCS 100 mg, gélule, PRÉGABALINE : 100 mg pour une gélule, gélule, plaquette de 84 gélules;3400930041475
PYZCHIVA 90 mg, solution injectable en seringue préremplie, USTÉKINUMAB : 90 mg pour une seringue préremplie de 1 mL, solution injectable, 1 seringue préremplie de 1 ml avec protège-aiguille;3400930293423
KETAMINE RENAUDIN 50 mg/mL, solution injectable, CHLORHYDRATE DE KÉTAMINE : 288,4 mg pour une ampoule de 5 ml, solution injectable, 10 ampoule de 5 ml;3400957854195
KETAMINE RENAUDIN 50 mg/mL, solution injectable, CHLORHYDRATE DE KÉTAMINE : 288,4 mg pour une ampoule de 5 ml, solution injectable, 10 ampoule de 10 ml;3400957854607
TECFIDERA 120 mg, gélule gastro-résistante, FUMARATE DE DIMÉTHYLE : 120 mg pour une gélule, gélule gastro-résistant(e), plaquette de 14 gélules;3400927497889
TECFIDERA 120 mg, gélule gastro-résistante, FUMARATE DE DIMÉTHYLE : 120 mg pour une gélule, gélule gastro-résistant(e), plaquette de 14 gélules (Distributeur Parallèle : BB Farma);3400949500949
"DUALKOPT 20 mg/ml + 5 mg/ml, collyre en solution, MALÉATE DE TIMOLOL : 6,83 mg pour 1 ml de solution ; CHLORHYDRATE DE DORZOLAMIDE : 22,25 mg pour 1 ml de solution, collyre en solution, 1 flacon(s) multidose(s) polyéthylène haute densité (PEHD)de 10 ml équipé(s) d'une pompe munie d'un système d'aide à l'utilisation";3400930038345
TIXOCORTOL BIOGARAN 1 %, suspension nasale, PIVALATE DE TIXOCORTOL : 1 g pour 100 g de suspension, suspension, 1 flacon de 10 ml avec pompe doseuse et avec embout nasal;3400930168561
